Date,VIX Open,VIX High,VIX Low,VIX Close,exa,delta,volatile,open_high,close_high,open_low,close_low,bench_1,bench_2,group_1,up_prev,up_next,ingeneo,prediction_reason_rate,up,tempRate
2013-06-03,16.4,17.58,16.15,16.28,34,-0.11999999999999744,1.4299999999999997,1.1799999999999997,1.2999999999999972,-0.25,-0.13000000000000256,-0.7317073170731552,8.71951219512195,0,50,40,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-05-31,15.02,16.35,14.36,16.3,50,1.2800000000000011,1.990000000000002,1.3300000000000018,0.05000000000000071,-0.6600000000000001,-1.9400000000000013,8.521970705725707,13.249001331557936,0,15,34,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-05-30,14.9,14.98,14.27,14.53,15,-0.370000000000001,0.7100000000000009,0.08000000000000007,0.45000000000000107,-0.6300000000000008,-0.2599999999999998,-2.483221476510074,4.765100671140946,5,18,50,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-05-29,15.3,15.65,14.59,14.83,18,-0.47000000000000064,1.0600000000000005,0.34999999999999964,0.8200000000000003,-0.7100000000000009,-0.2400000000000002,-3.0718954248366055,6.928104575163402,0,54,15,0,[],0,50.0
2013-05-28,13.67,14.56,13.56,14.48,54,0.8100000000000005,1.0,0.8900000000000006,0.08000000000000007,-0.10999999999999943,-0.9199999999999999,5.9253840526700845,7.315288953913679,0,55,18,0,[],1,50.0
2013-05-24,14.59,14.79,13.99,13.99,55,-0.5999999999999996,0.7999999999999989,0.1999999999999993,0.7999999999999989,-0.5999999999999996,0.0,-4.112405757368058,5.48320767649074,1,19,54,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-05-23,14.94,15.11,13.87,14.07,19,-0.8699999999999992,1.2400000000000002,0.16999999999999993,1.0399999999999991,-1.0700000000000003,-0.20000000000000107,-5.823293172690757,8.299866131191434,5,25,55,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-22,13.45,14.45,13.05,13.82,25,0.370000000000001,1.3999999999999986,1.0,0.629999999999999,-0.3999999999999986,-0.7699999999999996,2.7509293680297473,10.408921933085493,4,24,19,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-05-21,13.08,13.44,12.89,13.37,24,0.28999999999999915,0.5499999999999989,0.35999999999999943,0.07000000000000028,-0.1899999999999995,-0.47999999999999865,2.2171253822629904,4.204892966360848,0,59,25,3,"[{'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-05-20,13.28,13.28,12.84,13.02,59,-0.2599999999999998,0.4399999999999995,0.0,0.2599999999999998,-0.4399999999999995,-0.17999999999999972,-1.9578313253012032,3.3132530120481887,1,20,24,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-17,12.73,12.94,12.26,12.45,20,-0.28000000000000114,0.6799999999999997,0.20999999999999908,0.4900000000000002,-0.47000000000000064,-0.1899999999999995,-2.199528672427346,5.341712490180673,0,40,59,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-16,13.07,13.46,12.79,13.07,40,0.0,0.6700000000000017,0.39000000000000057,0.39000000000000057,-0.28000000000000114,-0.28000000000000114,0.0,5.126243305279279,0,23,20,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-05-15,12.98,13.43,12.78,12.81,23,-0.16999999999999993,0.6500000000000004,0.4499999999999993,0.6199999999999992,-0.20000000000000107,-0.030000000000001137,-1.3097072419106313,5.0077041602465355,4,40,40,-2,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 25.0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-14,12.61,13.21,12.54,12.77,40,0.16000000000000014,0.6700000000000017,0.6000000000000014,0.4400000000000013,-0.07000000000000028,-0.23000000000000043,1.2688342585249814,5.3132434575733685,0,54,23,0,[],1,50.0
2013-05-13,12.57,12.87,12.49,12.55,54,-0.019999999999999574,0.379999999999999,0.29999999999999893,0.3199999999999985,-0.08000000000000007,-0.0600000000000005,-0.1591089896579123,3.02307080350039,0,6,40,0,[],0,50.0
2013-05-10,13.08,13.45,12.54,12.59,6,-0.4900000000000002,0.9100000000000001,0.3699999999999992,0.8599999999999994,-0.5400000000000009,-0.05000000000000071,-3.7461773700305825,6.957186544342509,0,64,54,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-05-09,12.91,13.53,12.78,13.13,64,0.22000000000000064,0.75,0.6199999999999992,0.3999999999999986,-0.13000000000000078,-0.3500000000000014,1.7041053446940406,5.809450038729667,0,52,6,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2013-05-08,12.87,13.04,12.62,12.66,52,-0.20999999999999908,0.41999999999999993,0.16999999999999993,0.379999999999999,-0.25,-0.040000000000000924,-1.6317016317016246,3.263403263403263,0,40,64,0,[],0,50.0
2013-05-07,12.63,12.96,12.49,12.83,40,0.1999999999999993,0.47000000000000064,0.33000000000000007,0.13000000000000078,-0.14000000000000057,-0.33999999999999986,1.5835312747426704,3.7212984956452937,0,5,52,0,[],1,50.0
2013-05-06,13.06,13.19,12.66,12.66,5,-0.40000000000000036,0.5299999999999994,0.129999999999999,0.5299999999999994,-0.40000000000000036,0.0,-3.06278713629403,4.058192955589582,9,14,40,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-03,12.92,13.15,12.77,12.85,14,-0.07000000000000028,0.3800000000000008,0.23000000000000043,0.3000000000000007,-0.15000000000000036,-0.08000000000000007,-0.5417956656346771,2.9411764705882417,0,43,5,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-05-02,14.48,14.48,13.58,13.59,43,-0.8900000000000006,0.9000000000000004,0.0,0.8900000000000006,-0.9000000000000004,-0.009999999999999787,-6.146408839779009,6.21546961325967,2,21,14,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_prev', 'up_next']}]",0,0.0
2013-05-01,13.88,14.67,13.87,14.49,21,0.6099999999999994,0.8000000000000007,0.7899999999999991,0.17999999999999972,-0.010000000000001563,-0.620000000000001,4.39481268011527,5.763688760806921,5,9,43,0,[],1,50.0
2013-04-30,13.71,14.28,13.51,13.52,9,-0.19000000000000128,0.7699999999999996,0.5699999999999985,0.7599999999999998,-0.20000000000000107,-0.009999999999999787,-1.3858497447118983,5.616338439095547,9,58,21,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-04-29,13.72,13.94,13.36,13.71,58,-0.009999999999999787,0.5800000000000001,0.21999999999999886,0.22999999999999865,-0.3600000000000012,-0.3500000000000014,-0.07288629737609173,4.227405247813412,0,64,9,0,[],0,50.0
2013-04-26,13.94,14.18,13.49,13.61,64,-0.33000000000000007,0.6899999999999995,0.2400000000000002,0.5700000000000003,-0.4499999999999993,-0.11999999999999922,-2.367288378766141,4.9497847919655635,0,62,58,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-04-25,13.61,13.87,13.13,13.62,62,0.009999999999999787,0.7399999999999984,0.2599999999999998,0.25,-0.47999999999999865,-0.48999999999999844,0.0734753857457736,5.437178545187351,1,42,64,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-04-24,13.57,13.75,13.36,13.61,42,0.03999999999999915,0.39000000000000057,0.17999999999999972,0.14000000000000057,-0.21000000000000085,-0.25,0.2947678703021308,2.8739867354458406,0,6,62,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2013-04-23,13.81,14.87,13.46,13.48,6,-0.33000000000000007,1.4099999999999984,1.0599999999999987,1.3899999999999988,-0.34999999999999964,-0.019999999999999574,-2.3895727733526435,10.209992758870372,0,30,42,0,[],0,50.0
2013-04-22,15.08,16.0,14.04,14.39,30,-0.6899999999999995,1.9600000000000009,0.9199999999999999,1.6099999999999994,-1.040000000000001,-0.3500000000000014,-4.575596816976124,12.997347480106106,4,21,6,2,"[{'rate': 80.0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-04-19,16.67,16.98,14.87,14.97,21,-1.700000000000001,2.110000000000001,0.3099999999999987,2.01,-1.8000000000000025,-0.10000000000000142,-10.197960407918421,12.657468506298747,5,42,30,-2,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 20.0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-04-18,16.34,18.2,16.32,17.56,42,1.2199999999999989,1.879999999999999,1.8599999999999994,0.6400000000000006,-0.019999999999999574,-1.2399999999999984,7.46634026927784,11.505507955936347,0,36,21,0,[],1,50.0
2013-04-17,15.35,17.9,14.98,16.51,36,1.160000000000002,2.919999999999998,2.549999999999999,1.389999999999997,-0.3699999999999992,-1.5300000000000011,7.557003257329003,19.022801302931587,0,49,42,0,[],1,50.0
2013-04-16,14.72,14.87,13.91,13.96,49,-0.7599999999999998,0.9599999999999991,0.14999999999999858,0.9099999999999984,-0.8100000000000005,-0.05000000000000071,-5.163043478260868,6.521739130434775,2,49,36,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-04-15,13.12,17.27,12.66,17.27,49,4.15,4.609999999999999,4.15,0.0,-0.4599999999999991,-4.609999999999999,31.63109756097561,35.137195121951216,2,50,49,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-04-12,12.61,13.12,11.99,12.06,50,-0.5499999999999989,1.129999999999999,0.5099999999999998,1.0599999999999987,-0.6199999999999992,-0.07000000000000028,-4.361617763679611,8.961141950832666,0,44,49,-2,"[{'rate': 20.0, 'feature': ['exa', 'up_next']}, {'rate': 25.0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-04-11,12.55,12.62,12.15,12.24,44,-0.3100000000000005,0.46999999999999886,0.06999999999999851,0.379999999999999,-0.40000000000000036,-0.08999999999999986,-2.4701195219123546,3.745019920318716,0,22,50,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-04-10,12.66,12.88,12.32,12.36,22,-0.3000000000000007,0.5600000000000005,0.22000000000000064,0.5200000000000014,-0.33999999999999986,-0.03999999999999915,-2.3696682464455034,4.423380726698266,0,57,44,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-04-09,13.11,13.68,12.75,12.84,57,-0.2699999999999996,0.9299999999999997,0.5700000000000003,0.8399999999999999,-0.35999999999999943,-0.08999999999999986,-2.0594965675057177,7.093821510297481,1,50,22,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-04-08,14.04,14.5,13.19,13.19,50,-0.8499999999999996,1.3100000000000005,0.46000000000000085,1.3100000000000005,-0.8499999999999996,0.0,-6.054131054131052,9.330484330484335,0,42,57,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-04-05,15.64,15.65,13.86,13.92,42,-1.7200000000000006,1.790000000000001,0.009999999999999787,1.7300000000000004,-1.7800000000000011,-0.0600000000000005,-10.99744245524297,11.44501278772379,0,7,50,0,[],0,50.0
2013-04-04,14.1,14.79,13.89,13.89,7,-0.20999999999999908,0.8999999999999986,0.6899999999999995,0.8999999999999986,-0.20999999999999908,0.0,-1.489361702127653,6.382978723404245,9,34,42,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-04-03,12.65,14.66,12.62,14.21,34,1.5600000000000005,2.040000000000001,2.01,0.4499999999999993,-0.030000000000001137,-1.5900000000000016,12.332015810276683,16.12648221343874,0,34,7,0,[],1,50.0
2013-04-02,13.11,13.18,12.76,12.78,34,-0.33000000000000007,0.41999999999999993,0.07000000000000028,0.40000000000000036,-0.34999999999999964,-0.019999999999999574,-2.517162471395882,3.2036613272311207,0,1,34,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-04-01,13.46,14.05,13.26,13.58,1,0.11999999999999922,0.7900000000000009,0.5899999999999999,0.47000000000000064,-0.20000000000000107,-0.3200000000000003,0.8915304606240654,5.869242199108475,9,53,34,0,[],1,50.0
2013-03-28,12.91,13.07,12.54,12.7,53,-0.21000000000000085,0.5300000000000011,0.16000000000000014,0.370000000000001,-0.370000000000001,-0.16000000000000014,-1.6266460108443133,4.10534469403564,2,17,1,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-03-27,13.72,13.97,12.97,13.15,17,-0.5700000000000003,1.0,0.25,0.8200000000000003,-0.75,-0.17999999999999972,-4.15451895043732,7.2886297376093285,5,21,53,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-03-26,12.95,13.21,12.69,12.77,21,-0.17999999999999972,0.5200000000000014,0.26000000000000156,0.4400000000000013,-0.2599999999999998,-0.08000000000000007,-1.3899613899613878,4.015444015444026,5,14,17,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-03-25,12.85,14.61,12.39,13.74,14,0.8900000000000006,2.219999999999999,1.7599999999999998,0.8699999999999992,-0.4599999999999991,-1.3499999999999996,6.9260700389105105,17.27626459143968,0,16,21,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2013-03-22,13.34,13.85,13.19,13.57,16,0.23000000000000043,0.6600000000000001,0.5099999999999998,0.27999999999999936,-0.15000000000000036,-0.3800000000000008,1.7241379310344858,4.9475262368815605,0,45,14,-2,"[{'rate': 25.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-03-21,13.07,14.21,12.62,13.99,45,0.9199999999999999,1.5900000000000016,1.1400000000000006,0.22000000000000064,-0.45000000000000107,-1.370000000000001,7.039020657995408,12.165263963274688,2,35,16,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2013-03-20,13.18,13.18,12.3,12.67,35,-0.5099999999999998,0.879999999999999,0.0,0.5099999999999998,-0.879999999999999,-0.3699999999999992,-3.869499241274657,6.676783004552345,3,52,45,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-03-19,13.03,15.4,12.92,14.39,52,1.3600000000000012,2.4800000000000004,2.370000000000001,1.0099999999999998,-0.10999999999999943,-1.4700000000000006,10.437452033768237,19.03300076745971,0,60,35,0,[],1,50.0
2013-03-18,13.47,13.64,12.57,13.36,60,-0.11000000000000121,1.0700000000000003,0.16999999999999993,0.28000000000000114,-0.9000000000000004,-0.7899999999999991,-0.8166295471418055,7.943578322197478,0,15,52,-2,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 25.0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-03-15,11.52,11.99,11.21,11.3,15,-0.21999999999999886,0.7799999999999994,0.47000000000000064,0.6899999999999995,-0.3099999999999987,-0.08999999999999986,-1.9097222222222123,6.770833333333329,5,24,60,-2,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-03-14,11.7,11.75,11.05,11.3,24,-0.3999999999999986,0.6999999999999993,0.05000000000000071,0.4499999999999993,-0.6499999999999986,-0.25,-3.4188034188034067,5.982905982905977,0,15,15,1,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 75.0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-03-13,12.18,12.55,11.79,11.83,15,-0.34999999999999964,0.7600000000000016,0.370000000000001,0.7200000000000006,-0.39000000000000057,-0.040000000000000924,-2.8735632183908018,6.239737274220046,5,39,24,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-03-12,11.79,12.93,11.74,12.27,39,0.4800000000000004,1.1899999999999995,1.1400000000000006,0.6600000000000001,-0.049999999999998934,-0.5299999999999994,4.071246819338426,10.0932994062765,3,53,15,3,"[{'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-03-11,12.31,12.34,11.5,11.56,53,-0.75,0.8399999999999999,0.02999999999999936,0.7799999999999994,-0.8100000000000005,-0.0600000000000005,-6.092607636068237,6.823720552396424,2,30,39,0,[],0,50.0
2013-03-08,12.67,13.3,12.49,12.59,30,-0.08000000000000007,0.8100000000000005,0.6300000000000008,0.7100000000000009,-0.17999999999999972,-0.09999999999999964,-0.6314127861089193,6.393054459352805,4,58,53,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-03-07,13.45,13.56,13.03,13.06,58,-0.3899999999999988,0.5300000000000011,0.11000000000000121,0.5,-0.41999999999999993,-0.030000000000001137,-2.899628252788095,3.9405204460966634,0,53,30,0,[],0,50.0
2013-03-06,13.18,13.77,13.17,13.53,53,0.34999999999999964,0.5999999999999996,0.5899999999999999,0.2400000000000002,-0.009999999999999787,-0.35999999999999943,2.6555386949924102,4.5523520485584195,2,40,58,1,"[{'rate': 75.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2013-03-05,13.44,13.66,13.24,13.48,40,0.040000000000000924,0.41999999999999993,0.22000000000000064,0.17999999999999972,-0.1999999999999993,-0.2400000000000002,0.2976190476190545,3.1249999999999996,0,47,53,1,"[{'rate': 75.0, 'feature': ['exa', 'up_next']}]",1,50.0
2013-03-04,16.16,16.16,14.01,14.01,47,-2.1500000000000004,2.1500000000000004,0.0,2.1500000000000004,-2.1500000000000004,0.0,-13.304455445544555,13.304455445544555,2,14,40,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-03-01,16.1,16.82,15.14,15.36,14,-0.740000000000002,1.6799999999999997,0.7199999999999989,1.4600000000000009,-0.9600000000000009,-0.21999999999999886,-4.596273291925478,10.434782608695649,0,63,47,0,[],0,50.0
2013-02-28,15.0,15.6,14.16,15.51,63,0.5099999999999998,1.4399999999999995,0.5999999999999996,0.08999999999999986,-0.8399999999999999,-1.3499999999999996,3.399999999999999,9.599999999999996,1,16,14,0,[],1,50.0
2013-02-27,16.57,16.6,14.42,14.73,16,-1.8399999999999999,2.1800000000000015,0.030000000000001137,1.870000000000001,-2.1500000000000004,-0.3100000000000005,-11.104405552202776,13.156306578153298,0,36,63,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-02-26,17.5,18.23,16.75,16.87,36,-0.629999999999999,1.4800000000000004,0.7300000000000004,1.3599999999999994,-0.75,-0.120000000000001,-3.5999999999999943,8.457142857142859,0,55,16,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-02-25,13.69,19.28,13.57,18.99,55,5.299999999999999,5.710000000000001,5.590000000000002,0.2900000000000027,-0.11999999999999922,-5.419999999999998,38.71439006574141,41.70927684441199,1,24,36,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2013-02-22,14.6,15.02,14.16,14.17,24,-0.4299999999999997,0.8599999999999994,0.41999999999999993,0.8499999999999996,-0.4399999999999995,-0.009999999999999787,-2.945205479452053,5.890410958904106,0,59,55,0,[],0,50.0
2013-02-21,14.68,16.21,14.67,15.22,59,0.5400000000000009,1.540000000000001,1.5300000000000011,0.9900000000000002,-0.009999999999999787,-0.5500000000000007,3.6784741144414235,10.490463215258861,1,49,24,0,[],1,50.0
2013-02-20,12.32,14.68,12.32,14.68,49,2.3599999999999994,2.3599999999999994,2.3599999999999994,0.0,0.0,-2.3599999999999994,19.15584415584415,19.15584415584415,2,13,59,0,[],1,50.0
2013-02-19,12.81,12.85,12.08,12.31,13,-0.5,0.7699999999999996,0.03999999999999915,0.5399999999999991,-0.7300000000000004,-0.23000000000000043,-3.9032006245121003,6.01092896174863,5,47,49,0,[],0,50.0
2013-02-15,12.47,12.89,12.24,12.46,47,-0.009999999999999787,0.6500000000000004,0.41999999999999993,0.4299999999999997,-0.23000000000000043,-0.22000000000000064,-0.08019246190857889,5.2125100240577416,2,59,13,0,[],0,50.0
2013-02-14,13.3,13.32,12.64,12.66,59,-0.6400000000000006,0.6799999999999997,0.019999999999999574,0.6600000000000001,-0.6600000000000001,-0.019999999999999574,-4.812030075187974,5.1127819548872155,1,11,47,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-02-13,12.88,13.19,12.67,12.98,11,0.09999999999999964,0.5199999999999996,0.3099999999999987,0.20999999999999908,-0.21000000000000085,-0.3100000000000005,0.7763975155279476,4.037267080745338,5,30,59,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2013-02-12,12.82,13.13,12.63,12.64,30,-0.17999999999999972,0.5,0.3100000000000005,0.4900000000000002,-0.1899999999999995,-0.009999999999999787,-1.4040561622464875,3.9001560062402496,4,19,11,0,[],0,50.0
2013-02-11,13.37,13.42,12.91,12.94,19,-0.4299999999999997,0.5099999999999998,0.05000000000000071,0.4800000000000004,-0.4599999999999991,-0.02999999999999936,-3.216155572176513,3.814510097232609,5,3,30,0,[],0,50.0
2013-02-08,13.2,13.2,12.89,13.02,3,-0.17999999999999972,0.3099999999999987,0.0,0.17999999999999972,-0.3099999999999987,-0.129999999999999,-1.3636363636363615,2.348484848484839,9,10,19,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-02-07,13.47,14.41,13.43,13.5,10,0.02999999999999936,0.9800000000000004,0.9399999999999995,0.9100000000000001,-0.040000000000000924,-0.07000000000000028,0.22271714922048524,7.275426874536009,0,16,3,0,[],1,50.0
2013-02-06,14.06,14.08,13.34,13.41,16,-0.6500000000000004,0.7400000000000002,0.019999999999999574,0.6699999999999999,-0.7200000000000006,-0.07000000000000028,-4.62304409672831,5.263157894736843,0,43,10,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-02-05,14.21,14.21,13.39,13.72,43,-0.4900000000000002,0.8200000000000003,0.0,0.4900000000000002,-0.8200000000000003,-0.33000000000000007,-3.448275862068967,5.77058409570725,2,17,16,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-02-04,14.0,14.75,13.8,14.67,17,0.6699999999999999,0.9499999999999993,0.75,0.08000000000000007,-0.1999999999999993,-0.8699999999999992,4.785714285714286,6.785714285714281,5,15,43,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2013-02-01,13.37,13.38,12.72,12.9,15,-0.46999999999999886,0.6600000000000001,0.010000000000001563,0.4800000000000004,-0.6499999999999986,-0.17999999999999972,-3.5153328347045543,4.936424831712792,5,4,17,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-01-31,14.43,14.43,14.04,14.28,4,-0.15000000000000036,0.39000000000000057,0.0,0.15000000000000036,-0.39000000000000057,-0.2400000000000002,-1.039501039501042,2.7027027027027066,0,22,15,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-01-30,13.64,14.33,13.6,14.32,22,0.6799999999999997,0.7300000000000004,0.6899999999999995,0.009999999999999787,-0.040000000000000924,-0.7200000000000006,4.985337243401757,5.3519061583577745,0,2,4,0,[],1,50.0
2013-01-29,13.87,13.88,13.04,13.31,2,-0.5599999999999987,0.8400000000000016,0.010000000000001563,0.5700000000000003,-0.8300000000000001,-0.27000000000000135,-4.037490987743322,6.0562364816150085,9,56,22,-2,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-01-28,13.29,13.91,13.29,13.57,56,0.28000000000000114,0.620000000000001,0.620000000000001,0.33999999999999986,0.0,-0.28000000000000114,2.1068472535741245,4.6651617757712645,0,55,2,0,[],1,50.0
2013-01-25,12.63,12.99,12.5,12.89,55,0.2599999999999998,0.4900000000000002,0.35999999999999943,0.09999999999999964,-0.13000000000000078,-0.39000000000000057,2.0585906571654773,3.879651623119558,1,55,56,0,[],1,50.0
2013-01-24,12.73,13.5,12.4,12.69,55,-0.040000000000000924,1.0999999999999996,0.7699999999999996,0.8100000000000005,-0.33000000000000007,-0.28999999999999915,-0.3142183817753411,8.641005498821679,1,38,55,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-01-23,12.67,12.67,12.3,12.46,38,-0.20999999999999908,0.3699999999999992,0.0,0.20999999999999908,-0.3699999999999992,-0.16000000000000014,-1.6574585635359043,2.9202841357537426,0,38,55,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2013-01-22,13.28,13.32,12.43,12.43,38,-0.8499999999999996,0.8900000000000006,0.040000000000000924,0.8900000000000006,-0.8499999999999996,0.0,-6.400602409638552,6.7018072289156665,0,22,38,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-01-18,13.52,13.53,12.29,12.46,22,-1.0599999999999987,1.2400000000000002,0.009999999999999787,1.0699999999999985,-1.2300000000000004,-0.1700000000000017,-7.840236686390524,9.171597633136097,0,54,38,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-01-17,13.45,13.7,13.16,13.57,54,0.120000000000001,0.5399999999999991,0.25,0.129999999999999,-0.28999999999999915,-0.41000000000000014,0.8921933085501934,4.014869888475831,0,29,22,0,[],1,50.0
2013-01-16,13.7,13.76,13.2,13.42,29,-0.27999999999999936,0.5600000000000005,0.0600000000000005,0.33999999999999986,-0.5,-0.22000000000000064,-2.0437956204379515,4.087591240875916,4,17,54,0,[],0,50.0
2013-01-15,13.97,13.99,13.33,13.55,17,-0.41999999999999993,0.6600000000000001,0.019999999999999574,0.4399999999999995,-0.6400000000000006,-0.22000000000000064,-3.0064423765211163,4.724409448818898,5,53,29,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-01-14,13.66,13.85,13.41,13.52,53,-0.14000000000000057,0.4399999999999995,0.1899999999999995,0.33000000000000007,-0.25,-0.10999999999999943,-1.0248901903367538,3.221083455344067,2,18,17,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2013-01-11,13.55,13.79,13.22,13.36,18,-0.19000000000000128,0.5699999999999985,0.23999999999999844,0.4299999999999997,-0.33000000000000007,-0.1399999999999988,-1.4022140221402306,4.206642066420653,0,56,53,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2013-01-10,13.33,13.88,13.33,13.49,56,0.16000000000000014,0.5500000000000007,0.5500000000000007,0.39000000000000057,0.0,-0.16000000000000014,1.2003000750187558,4.1260315078769745,0,10,18,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
